Province,Last_Update,Country_Region,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Continent
Norway,2020-04-01,Norway,60.472,8.4689,4863.0,44.0,13.0,4806.0,Europe
Oman,2020-04-01,Oman,21.512583,57.0,210.0,1.0,34.0,175.0,Asia
Pakistan,2020-04-01,Pakistan,30.3753,69.3451,2118.0,27.0,94.0,1997.0,Asia
Panama,2020-04-01,Panama,8.538,-80.7821,1181.0,30.0,9.0,1142.0,Americas
Papua New Guinea,2020-04-01,Papua New Guinea,-6.314993,143.95555,1.0,0.0,0.0,1.0,Oceania
Paraguay,2020-04-01,Paraguay,-23.4425,-58.4438,69.0,3.0,1.0,65.0,Americas
Peru,2020-04-01,Peru,-9.19,-75.0152,1323.0,38.0,394.0,891.0,Americas
Philippines,2020-04-01,Philippines,13.0,122.0,2311.0,96.0,50.0,2165.0,Asia
Poland,2020-04-01,Poland,51.9194,19.1451,2554.0,43.0,47.0,2464.0,Europe
Portugal,2020-04-01,Portugal,39.3999,-8.2245,8251.0,187.0,43.0,8021.0,Europe
Qatar,2020-04-01,Qatar,25.3548,51.1839,835.0,2.0,71.0,762.0,Asia
Romania,2020-04-01,Romania,46.0,25.0,2460.0,92.0,252.0,2116.0,Europe
Russia,2020-04-01,Russia,61.52401,105.3188,2777.0,24.0,190.0,2563.0,Europe
Rwanda,2020-04-01,Rwanda,-1.9403,29.8739,82.0,0.0,0.0,82.0,Africa
Saint Kitts and Nevis,2020-04-01,Saint Kitts and Nevis,17.357822,-62.782998,8.0,0.0,0.0,8.0,Americas
Saint Lucia,2020-04-01,Saint Lucia,13.9094,-60.9789,13.0,0.0,1.0,12.0,Americas
Saint Vincent and the Grenadines,2020-04-01,Saint Vincent and the Grenadines,12.9843,-61.2872,1.0,0.0,1.0,0.0,Americas
San Marino,2020-04-01,San Marino,43.9424,12.4578,236.0,26.0,13.0,197.0,Europe
Saudi Arabia,2020-04-01,Saudi Arabia,24.0,45.0792,1720.0,16.0,264.0,1440.0,Asia
Senegal,2020-04-01,Senegal,14.4974,-14.4524,190.0,1.0,45.0,144.0,Africa
Serbia,2020-04-01,Serbia,44.0165,21.0059,1060.0,28.0,0.0,1032.0,Europe
Seychelles,2020-04-01,Seychelles,-4.6796,55.492,10.0,0.0,0.0,10.0,Africa
Sierra Leone,2020-04-01,Sierra Leone,8.460555000000001,-11.779889,2.0,0.0,0.0,2.0,Africa
Singapore,2020-04-01,Singapore,1.3521,103.8333,1000.0,3.0,245.0,752.0,Asia
Slovakia,2020-04-01,Slovakia,48.669,19.699,400.0,1.0,3.0,396.0,Europe
Slovenia,2020-04-01,Slovenia,46.1512,14.9955,841.0,15.0,10.0,816.0,Europe
Somalia,2020-04-01,Somalia,5.152149,46.199616,5.0,0.0,1.0,4.0,Africa
South Africa,2020-04-01,South Africa,-30.5595,22.9375,1380.0,5.0,50.0,1325.0,Africa
South Korea,2020-04-01,South Korea,36.0,128.0,9887.0,165.0,5567.0,4155.0,Asia
South Korea,2020-04-01,South Korea,36.0,128.0,9887.0,165.0,5567.0,4155.0,Asia
Spain,2020-04-01,Spain,40.4637,-3.7492,104118.0,9387.0,22647.0,72084.0,Europe
Sri Lanka,2020-04-01,Sri Lanka,7.8731,81.0,146.0,3.0,21.0,122.0,Asia
Sudan,2020-04-01,Sudan,12.8628,30.2176,7.0,2.0,2.0,3.0,Africa
Suriname,2020-04-01,Suriname,3.9193,-56.0278,10.0,0.0,0.0,10.0,Americas
Sweden,2020-04-01,Sweden,63.0,18.643501,4947.0,239.0,103.0,4605.0,Europe
Switzerland,2020-04-01,Switzerland,46.8182,8.2275,17768.0,488.0,2967.0,14313.0,Europe
Syria,2020-04-01,Syria,34.802075,38.99681500000001,10.0,2.0,0.0,8.0,Asia
Taiwan,2020-04-01,Taiwan,23.7,121.0,329.0,5.0,39.0,285.0,Asia
Tanzania,2020-04-01,Tanzania,-6.369,34.888822,20.0,1.0,1.0,18.0,Africa
Thailand,2020-04-01,Thailand,15.870032,101.0,1771.0,12.0,505.0,1254.0,Asia
Togo,2020-04-01,Togo,8.6195,0.8248,36.0,2.0,10.0,24.0,Africa
Trinidad and Tobago,2020-04-01,Trinidad and Tobago,10.6918,-61.2225,90.0,5.0,1.0,84.0,Americas
Tunisia,2020-04-01,Tunisia,34.0,9.5375,423.0,12.0,5.0,406.0,Africa
Turkey,2020-04-01,Turkey,38.9637,35.2433,15679.0,277.0,333.0,15069.0,Asia
UK,2020-04-01,UK,55.3781,-3.0,29474.0,2352.0,135.0,26987.0,Europe
UK/Anguilla,2020-04-01,UK,18.2206,-63.0686,2.0,0.0,0.0,2.0,Europe
UK/Bermuda,2020-04-01,UK,32.3078,-64.7505,32.0,0.0,10.0,22.0,Europe
UK/British Virgin Islands,2020-04-01,UK,18.4207,-64.64,3.0,0.0,0.0,3.0,Europe
UK/Cayman Islands,2020-04-01,UK,19.3133,-81.2546,22.0,1.0,0.0,21.0,Europe
UK/Channel Islands,2020-04-01,UK,49.3723,-2.3643509999999996,172.0,3.0,0.0,169.0,Europe
UK/Gibraltar,2020-04-01,UK,36.1408,-5.3536,81.0,0.0,34.0,47.0,Europe
UK/Isle of Man,2020-04-01,UK,54.2361,-4.5481,68.0,1.0,0.0,67.0,Europe
UK/Montserrat,2020-04-01,UK,16.7425,-62.187366,5.0,0.0,0.0,5.0,Europe
UK/Turks and Caicos Islands,2020-04-01,UK,21.69400000000001,-71.7979,6.0,0.0,0.0,6.0,Europe
US/Alabama,2020-04-01,US,32.95448677539683,-85.32310504516668,1060.0,27.0,0.0,0.0,Americas
US/Alaska,2020-04-01,US,61.370716,-123.14300349999999,132.0,3.0,0.0,0.0,Americas
US/Arizona,2020-04-01,US,33.7298,-104.46003296875,1530.0,29.0,0.0,0.0,Americas
US/Arkansas,2020-04-01,US,34.969704,-90.63099988961538,584.0,10.0,0.0,0.0,Americas
US/California,2020-04-01,US,37.843961646034494,-118.11935556326529,9399.0,199.0,0.0,0.0,Americas
US/Colorado,2020-04-01,US,39.059810999999996,-103.49634402352939,2982.0,69.0,0.0,0.0,Americas
US/Connecticut,2020-04-01,US,41.61368014,-64.58384860333334,3557.0,85.0,0.0,0.0,Americas
US/Delaware,2020-04-01,US,39.318523,-56.64992809249999,368.0,11.0,0.0,0.0,Americas
US/District of Columbia,2020-04-01,US,38.90417773,-77.01655992,586.0,9.0,0.0,0.0,Americas
US/Florida,2020-04-01,US,28.94075487910448,-81.07566622267856,6956.0,87.0,0.0,0.0,Americas
US/Georgia,2020-04-01,US,33.040619,-83.0466550776259,4638.0,139.0,0.0,0.0,Americas
US/Guam,2020-04-01,US,13.4443,144.7937,77.0,3.0,0.0,0.0,Americas
US/Hawaii,2020-04-01,US,21.094317999999998,-125.93156463999999,224.0,1.0,0.0,0.0,Americas
US/Idaho,2020-04-01,US,44.2634012584091,-114.42708472307693,566.0,9.0,0.0,0.0,Americas
US/Illinois,2020-04-01,US,40.3495,-87.45090539370368,6980.0,141.0,0.0,0.0,Americas
US/Indiana,2020-04-01,US,39.906888021341466,-85.29148706795694,2564.0,65.0,0.0,0.0,Americas
US/Iowa,2020-04-01,US,42.10310177116281,-91.47892485684207,547.0,9.0,0.0,0.0,Americas
US/Kansas,2020-04-01,US,38.5266,-96.66246899853658,485.0,10.0,0.0,0.0,Americas
US/Kentucky,2020-04-01,US,37.75422243044777,-84.12824026176472,632.0,18.0,0.0,0.0,Americas
US/Louisiana,2020-04-01,US,31.169546,-90.30568794114755,6424.0,273.0,0.0,0.0,Americas
US/Maine,2020-04-01,US,44.693946999999994,-64.49874688384615,303.0,5.0,0.0,0.0,Americas
US/Maryland,2020-04-01,US,39.063946,-73.39660073958332,1986.0,31.0,0.0,0.0,Americas
US/Massachusetts,2020-04-01,US,42.2302,-66.46440351071429,7738.0,122.0,0.0,0.0,Americas
US/Michigan,2020-04-01,US,44.04362008975902,-82.53538168771432,9315.0,335.0,0.0,0.0,Americas
US/Minnesota,2020-04-01,US,45.6945,-92.37811347226415,689.0,17.0,0.0,0.0,Americas
US/Mississippi,2020-04-01,US,32.88213839552631,-88.56565681493977,1073.0,22.0,0.0,0.0,Americas
US/Missouri,2020-04-01,US,38.456849347628875,-91.04629021235294,1613.0,18.0,0.0,0.0,Americas
US/Montana,2020-04-01,US,46.97469113196428,-107.7758265508772,208.0,6.0,0.0,0.0,Americas
US/Nebraska,2020-04-01,US,41.321794947204275,-93.55767234636365,210.0,4.0,0.0,0.0,Americas
US/Nevada,2020-04-01,US,39.347973615624994,-105.80693274000001,1279.0,31.0,0.0,0.0,Americas
US/New Hampshire,2020-04-01,US,43.478972876,-64.447023466,367.0,3.0,0.0,0.0,Americas
US/New Jersey,2020-04-01,US,40.298904,-71.23052018227273,22255.0,355.0,0.0,0.0,Americas
US/New Mexico,2020-04-01,US,34.840515,-105.88710740909092,340.0,5.0,0.0,0.0,Americas
US/New York,2020-04-01,US,42.70500231157894,-73.97152637,83948.0,1941.0,0.0,0.0,Americas
US/North Carolina,2020-04-01,US,35.6301,-78.71395914811885,1675.0,14.0,0.0,0.0,Americas
US/North Dakota,2020-04-01,US,47.58925972040001,-98.39292318685186,142.0,3.0,0.0,0.0,Americas
US/Northern Mariana Islands,2020-04-01,US,15.0979,145.6739,6.0,1.0,0.0,0.0,Americas
US/Ohio,2020-04-01,US,40.39930178586667,-82.7649,2547.0,65.0,0.0,0.0,Americas
US/Oklahoma,2020-04-01,US,35.565342,-92.94360247599998,721.0,30.0,0.0,0.0,Americas
US/Oregon,2020-04-01,US,44.67145508571428,-121.47691959722222,736.0,19.0,0.0,0.0,Americas
US/Pennsylvania,2020-04-01,US,40.81807835477612,-77.209755,6009.0,74.0,0.0,0.0,Americas
US/Puerto Rico,2020-04-01,US,18.2208,-66.5901,286.0,11.0,0.0,0.0,Americas
US/Rhode Island,2020-04-01,US,41.6809,-59.553420915000004,566.0,10.0,0.0,0.0,Americas
US/South Carolina,2020-04-01,US,33.984007414523816,-80.92424975880951,1293.0,26.0,0.0,0.0,Americas
US/South Dakota,2020-04-01,US,44.2998,-98.54136306000001,129.0,2.0,0.0,0.0,Americas
US/Tennessee,2020-04-01,US,35.88510221221052,-83.96382623373495,2933.0,24.0,0.0,0.0,Americas
US/Texas,2020-04-01,US,31.684297522421517,-97.563461,4355.0,66.0,0.0,0.0,Americas
US/Utah,2020-04-01,US,40.150032,-104.67646266874999,888.0,5.0,0.0,0.0,Americas
US/Vermont,2020-04-01,US,44.159495798571434,-67.11913334769231,321.0,16.0,0.0,0.0,Americas
US/Virgin Islands,2020-04-01,US,18.3358,-64.8963,30.0,0.0,0.0,0.0,Americas
US/Virginia,2020-04-01,US,37.769337,-77.35055333708335,1483.0,34.0,0.0,0.0,Americas
US/Washington,2020-04-01,US,47.400902,-117.39640208,5608.0,234.0,0.0,0.0,Americas
US/West Virginia,2020-04-01,US,39.02448122212121,-80.42142134181819,191.0,1.0,0.0,0.0,Americas
US/Wisconsin,2020-04-01,US,44.395143494861124,-87.7893884079592,1556.0,27.0,0.0,0.0,Americas
US/Wyoming,2020-04-01,US,43.086885505217396,-107.15324220434782,130.0,0.0,0.0,0.0,Americas
Uganda,2020-04-01,Uganda,1.373333,32.290275,44.0,0.0,0.0,44.0,Africa
Ukraine,2020-04-01,Ukraine,48.3794,31.1656,794.0,20.0,13.0,761.0,Europe
United Arab Emirates,2020-04-01,United Arab Emirates,24.0,54.0,814.0,8.0,61.0,745.0,Asia
Uruguay,2020-04-01,Uruguay,-32.5228,-55.7658,338.0,2.0,41.0,295.0,Americas
Uzbekistan,2020-04-01,Uzbekistan,41.3775,64.5853,181.0,2.0,12.0,167.0,Asia
Venezuela,2020-04-01,Venezuela,6.4238,-66.5897,143.0,3.0,41.0,99.0,Americas
Vietnam,2020-04-01,Vietnam,16.0,108.2772,218.0,0.0,63.0,155.0,Asia
Zambia,2020-04-01,Zambia,-13.133897,28.2833,36.0,0.0,0.0,36.0,Africa
Zimbabwe,2020-04-01,Zimbabwe,-19.0154,30.0,8.0,1.0,0.0,7.0,Africa
China/Qinghai,2020-02-23,China,35.7452,95.9956,18.0,0.0,18.0,0.0,Asia
China/Tibet,2020-02-23,China,31.6927,88.0924,1.0,0.0,1.0,0.0,Asia
China/Anhui,2020-03-08,China,31.8257,117.2264,990.0,6.0,984.0,0.0,Asia
China/Xinjiang,2020-03-08,China,41.1129,85.2401,76.0,3.0,73.0,0.0,Asia
China/Ningxia,2020-03-16,China,37.2692,106.1655,75.0,0.0,75.0,0.0,Asia
China/Guizhou,2020-03-18,China,26.8154,106.8748,146.0,2.0,144.0,0.0,Asia
China/Hainan,2020-03-24,China,19.1959,109.7453,168.0,6.0,162.0,0.0,Asia
China/Chongqing,2020-03-29,China,30.0572,107.874,579.0,6.0,570.0,3.0,Asia
China/Henan,2020-03-29,China,33.882,113.614,1276.0,22.0,1251.0,3.0,Asia
China/Jilin,2020-03-29,China,43.6661,126.1923,98.0,1.0,92.0,5.0,Asia
